indicator_code,indicator_name,year,value,unit
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2011,63,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2012,64,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2013,65,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2014,69,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,72,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,75,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,75,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,80,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,84,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2020,80,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2021,83,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2022,85,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2023,86,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2024,87,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1980,1,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1981,2,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1982,3,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1983,19,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1984,33,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1985,38,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1986,41,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1987,43,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1988,46,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1989,48,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1990,50,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1991,51,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1992,52,percent_children_12_23m
