week_end_date,change_category,rank_in_category,item_description,unit,price_current_pkr,price_previous_week_pkr,price_year_ago_pkr,wow_change_pct,yoy_change_pct,weight_lowest_group_pct,weight_combined_pct,impact_lowest_group_pct_points,impact_combined_pct_points,source_url
2026-02-04,unchanged,21,Energy Saver Philips 14 Watt,Each,398.48,398.48,380.86,0,4.63,0.2495,0.3374,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.02.2026.xlsx
2026-02-04,unchanged,22,Sufi Washing Soap 250 gm Cake,Each,133.51,133.51,131.91,0,1.21,1.1178,0.5917,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.02.2026.xlsx
2026-02-04,unchanged,23,Match Box,Each,6.24,6.24,6.24,0,0,0.3495,0.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.02.2026.xlsx
2026-02-04,unchanged,24,Petrol Super,Per Litre,254.87,254.87,258.3,0,-1.33,1.4673,6.7018,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.02.2026.xlsx
2026-02-04,unchanged,25,Telephone Call Charges,Per Minute,1.79,1.79,1.79,0,0,0.0645,0.5468,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.02.2026.xlsx
2026-02-04,unchanged,26,Toilet Soap LIFEBUOY 115 gm,Each,115.79,115.79,104.82,0,10.47,0.8529,0.6784,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.02.2026.xlsx
2026-01-29,increase,1,Tomatoes,1 Kg,98.12,91.25,69.52,7.53,41.14,1.4395,0.9816,0.04677802118,0.0309955662,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,2,Chicken Farm Broiler (Live),1 Kg,378.5,366.6,444.68,3.25,-14.88,2.9269,3.8681,0.05010829559,0.06435926559,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,3,Bananas (Kela) Local,1 Dozen,145.18,140.86,134.02,3.07,8.33,0.7124,0.9413,0.02186263481,0.02811783471,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,4,LPG 11.67 kg Cylinder,Each,3590.6,3535.31,3225.63,1.56,11.31,0.6145,1.437,0.01495539899,0.03399320316,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,5,Pulse Mash (Washed),1 Kg,435.6,429.19,489.1,1.49,-10.94,0.2855,0.3269,0.002682721056,0.002967660593,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,6,Pulse Gram,1 Kg,255.18,251.89,345.57,1.31,-26.16,0.7967,0.4711,0.004440365886,0.002547991418,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,7,Chilies Powder NATIONAL 200 gm Packet,Each,362.56,360.2,320,0.66,13.3,1.3896,0.8454,0.001726808956,0.001019196567,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,8,Pulse Moong (Washed),1 Kg,390.19,387.82,405.99,0.61,-3.89,0.8715,0.4816,0.003453617911,0.001858534917,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,9,Firewood Whole,40 Kg,1473.46,1468.1,1321.07,0.37,11.54,5.0813,1.1969,0.06598877081,0.01510809029,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,10,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,1533.51,1528.62,1502.35,0.32,2.07,3.2833,1.4648,0.002806064553,0.001229031155,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,11,Shirting (Average Quality),1 mtr,520.72,519.42,479.97,0.25,8.49,0.0317,0.101,3.083587421e-05,0.0001498818481,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,12,Cigarettes Capstan 20'S Packet,Each,244.75,244.16,233.49,0.24,4.82,1.617,1.0931,0.001264270843,0.00080936198,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,3025.47,3018.22,2930.76,0.24,3.23,2.148,3.126,0.001449286088,0.002038393135,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,14,Garlic (Lehsun),1 Kg,440.74,439.82,687.47,0.21,-35.89,0.6807,0.5795,0.001480121962,0.001229031155,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,15,Beef with Bone (Average Quality),1 Kg,1164.8,1162.66,1033.99,0.18,12.65,2.4988,3.3533,0.00271355693,0.003537211616,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,16,Mustard Oil (Average Quality),1 Kg,549.76,548.83,569.99,0.17,-3.55,0.0216,0.0341,0.000154179371,0.000239810957,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,17,Mutton (Average Quality),1 Kg,2117.1,2113.94,1966.53,0.15,7.66,0.5498,2.4387,0.0005242098616,0.002158298613,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,increase,18,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,588.66,588.48,587.69,0.03,0.17,3.2833,1.4648,-0.0007092251068,-0.0002997636963,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,1,Potatoes,1 Kg,38.61,41.88,73.33,-7.81,-47.35,2.2955,1.2157,-0.1424925747,-0.07335217648,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,2,Onions,1 Kg,65.6,70.28,95.62,-6.66,-31.4,2.6815,1.6822,-0.1433868151,-0.0874410702,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,3,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Each,64.46,65.35,71.46,-1.36,-9.8,0.2844,0.2279,-0.0001850152453,-0.0001798582178,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,4,Wheat Flour Bag,20 Kg,2457.69,2486.86,1777.18,-1.17,38.29,6.1372,3.9725,-0.07570207118,-0.04766242771,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,5,Pulse Masoor (Washed),1 Kg,270.81,272.87,298.36,-0.75,-9.23,0.6545,0.4608,-0.003237766792,-0.002218251352,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,6,Eggs Hen (Farm),1 Dozen,351.86,352.91,246.31,-0.3,42.85,1.178,1.4424,-0.001140927346,-0.001348936633,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,7,Gur (Average Quality),1 Kg,228.22,228.78,208.9,-0.24,9.25,0.2341,0.1075,-0.0001233434968,-5.995273926e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,8,Rice Basmati Broken (Average Quality),1 Kg,216.25,216.43,205.84,-0.08,5.06,2.961,1.2636,-0.003453617911,-0.001438865742,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,decrease,9,Sugar Refined,1 Kg,156.25,156.33,150.43,-0.05,3.87,5.1148,3.1584,-0.004255350641,-0.002577967788,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,1,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,157.69,157.69,158.71,0,-0.64,0.5922,0.1671,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,2,Bread plain (Small Size),Each,111.93,111.93,109.45,0,2.27,0.1041,0.5698,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,3,Milk fresh (Un-boiled),1 Ltr,203.51,203.51,197.8,0,2.89,17.5449,18.3937,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,4,Curd (Dahi) Loose,1 Kg,239.21,239.21,231.06,0,3.53,0.7366,1.8181,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,5,Powdered Milk NIDO 390 gm Polybag,Each,1138.74,1138.74,1035.22,0,10,0.0803,0.3817,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,6,Tea Lipton Yellow Label 190 gm Packet,Each,447.06,447.06,543.78,0,-17.79,3.1478,2.3913,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,7,Cooked Beef at Average Hotel,Per Plate,315.49,315.49,300.67,0,4.93,0.5033,1.0497,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,8,Cooked Daal at Average Hotel,Per Plate,167.79,167.79,163.54,0,2.6,1.3118,1.3014,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,9,Tea Prepared Ordinary,Per Cup,63.46,63.46,61.37,0,3.41,2.5003,2.3564,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,10,"Long Cloth 57"" Gul Ahmed/Al Karam",1 mtr,660.47,660.47,617.61,0,6.94,4.2221,3.9577,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,11,Lawn Printed Gul Ahmed/Al Karam,1 mtr,662.54,662.54,611.82,0,8.29,2.3442,2.1473,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,12,Georgette (Average Quality),1 mtr,308.94,308.94,293.97,0,5.09,0.7584,0.9024,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,13,Gents Sandal Bata,Pair,2499,2499,2499,0,0,0.635,0.5122,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,14,Gents Sponge Chappal Bata,Pair,599,599,599,0,0,0.211,0.164,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,15,Ladies Sandal Bata,Pair,1399,1399,1399,0,0,0.9919,1.0148,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,16,Electricity Charges for Q1,Per Unit,6.1,6.1,6,0,1.67,8.3627,12.9291,0,-0.006864588645,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,17,Gas Charges for Q1,MMBTU,2566.5,2566.5,1976.5,0,29.85,2.0674,3.0667,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,18,Energy Saver Philips 14 Watt,Each,398.48,398.48,380.86,0,4.63,0.2495,0.3374,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,19,Sufi Washing Soap 250 gm Cake,Each,133.51,133.51,131.91,0,1.21,1.1178,0.5917,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,20,Match Box,Each,6.24,6.24,6.24,0,0,0.3495,0.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,21,Petrol Super,Per Litre,254.87,254.87,257.31,0,-0.95,1.4673,6.7018,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,22,Hi-Speed Diesel,Per Litre,258.79,258.79,262.12,0,-1.27,0.0114,0.0874,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,23,Telephone Call Charges,Per Minute,1.79,1.79,1.79,0,0,0.0645,0.5468,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-29,unchanged,24,Toilet Soap LIFEBUOY 115 gm,Each,115.79,115.79,104.1,0,11.23,0.8529,0.6784,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-29.01.2026.xlsx
2026-01-22,increase,1,Tomatoes,1 Kg,91.25,83.08,82.94,9.83,10.02,1.4395,0.9816,0.08936937868,0.05915849943,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,2,Bananas (Kela) Local,1 Dozen,140.86,135.89,128.13,3.66,9.94,0.7124,0.9413,0.02155071705,0.02762519943,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,3,Wheat Flour Bag,20 Kg,2486.86,2431.64,1794.29,2.27,38.6,6.1372,3.9725,0.1329319551,0.0835020877,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,4,Eggs Hen (Farm),1 Dozen,352.91,349.33,259.51,1.02,35.99,1.178,1.4424,0.03157287647,0.03749986575,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,5,Firewood Whole,40 Kg,1468.1,1459.89,1324.66,0.56,10.83,5.0813,1.1969,0.0005841135861,0.000119331315,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,6,Pulse Mash (Washed),1 Kg,429.19,426.94,490.91,0.53,-12.57,0.2855,0.3269,0.0004303994845,0.0004773252602,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,7,Pulse Moong (Washed),1 Kg,387.82,386.17,406.65,0.43,-4.63,0.8715,0.4816,0.005871878681,0.00313244702,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,8,Shirting (Average Quality),1 mtr,519.42,518.02,479.97,0.27,8.22,0.0317,0.101,6.148564064e-05,8.949848628e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,9,Pulse Gram,1 Kg,251.89,251.48,358.75,0.16,-29.79,0.7967,0.4711,0.001352684094,0.0007756535478,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,10,Sugar Refined,1 Kg,156.33,156.11,145.5,0.14,7.44,5.1148,3.1584,0.02447128498,0.01467775175,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,11,Mustard Oil (Average Quality),1 Kg,548.83,548.34,570.76,0.09,-3.84,0.0216,0.0341,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,increase,12,Garlic (Lehsun),1 Kg,439.82,439.75,690.27,0.02,-36.28,0.6807,0.5795,0.001260455633,0.001044149007,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,1,Chicken Farm Broiler (Live),1 Kg,366.6,439.98,440.59,-16.68,-16.79,2.9269,3.8681,-0.4427273555,-0.567778397,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,2,Potatoes,1 Kg,41.88,45.78,79.41,-8.52,-47.26,2.2955,1.2157,-0.05238576583,-0.02690921154,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,3,Onions,1 Kg,70.28,75.79,109.05,-7.27,-35.55,2.6815,1.6822,-0.06640449189,-0.04042348297,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,4,LPG 11.67 kg Cylinder,Each,3535.31,3665.22,3332.58,-3.54,6.08,0.6145,1.437,-0.02274968704,-0.05164062658,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,5,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Each,65.35,66.36,71.46,-1.52,-8.55,0.2844,0.2279,-0.003443195876,-0.00265512176,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,6,Gur (Average Quality),1 Kg,228.78,231.09,209.08,-1,9.42,0.2341,0.1075,-0.0008915417893,-0.0003878267739,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,7,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,1528.62,1542.03,1498.47,-0.87,2.01,3.2833,1.4648,-0.01072924429,-0.004653921287,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,8,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,3018.22,3034.43,2918.98,-0.53,3.4,2.148,3.126,-0.006425249447,-0.009099012772,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,9,Pulse Masoor (Washed),1 Kg,272.87,273.62,302.35,-0.27,-9.75,0.6545,0.4608,-0.0005226279455,-0.0003579939451,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,10,Cigarettes Capstan 20'S Packet,Each,244.16,244.43,233.49,-0.11,4.57,1.617,1.0931,-0.004119537923,-0.002684954588,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,decrease,11,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,588.48,588.72,585.81,-0.04,0.46,3.2833,1.4648,-0.0008300561487,-0.0003579939451,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,1,Rice Basmati Broken (Average Quality),1 Kg,216.43,216.43,204.41,0,5.88,2.961,1.2636,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,2,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,157.69,157.69,158.66,0,-0.61,0.5922,0.1671,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,3,Bread plain (Small Size),Each,111.93,111.93,109.45,0,2.27,0.1041,0.5698,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,4,Beef with Bone (Average Quality),1 Kg,1162.66,1162.66,1031.15,0,12.75,2.4988,3.3533,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,5,Mutton (Average Quality),1 Kg,2113.94,2113.94,1966.53,0,7.5,0.5498,2.4387,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,6,Milk fresh (Un-boiled),1 Ltr,203.51,203.51,197.8,0,2.89,17.5449,18.3937,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,7,Curd (Dahi) Loose,1 Kg,239.21,239.21,231.06,0,3.53,0.7366,1.8181,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,8,Powdered Milk NIDO 390 gm Polybag,Each,1138.74,1138.74,1037.21,0,9.79,0.0803,0.3817,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,9,Chilies Powder NATIONAL 200 gm Packet,Each,360.2,360.2,320,0,12.56,1.3896,0.8454,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,10,Tea Lipton Yellow Label 190 gm Packet,Each,447.06,447.06,543.78,0,-17.79,3.1478,2.3913,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,11,Cooked Beef at Average Hotel,Per Plate,315.49,315.49,300.67,0,4.93,0.5033,1.0497,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,12,Cooked Daal at Average Hotel,Per Plate,167.79,167.79,163.54,0,2.6,1.3118,1.3014,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,13,Tea Prepared Ordinary,Per Cup,63.46,63.46,61.37,0,3.41,2.5003,2.3564,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,14,"Long Cloth 57"" Gul Ahmed/Al Karam",1 mtr,660.47,660.47,617.61,0,6.94,4.2221,3.9577,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,15,Lawn Printed Gul Ahmed/Al Karam,1 mtr,662.54,662.54,611.82,0,8.29,2.3442,2.1473,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,16,Georgette (Average Quality),1 mtr,308.94,308.94,293.97,0,5.09,0.7584,0.9024,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,17,Gents Sandal Bata,Pair,2499,2499,2499,0,0,0.635,0.5122,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,18,Gents Sponge Chappal Bata,Pair,599,599,599,0,0,0.211,0.164,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,19,Ladies Sandal Bata,Pair,1399,1399,1399,0,0,0.9919,1.0148,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,20,Electricity Charges for Q1,Per Unit,6.1,6.1,6.06,0,0.66,8.3627,12.9291,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,21,Gas Charges for Q1,MMBTU,2566.5,2566.5,1976.5,0,29.85,2.0674,3.0667,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,22,Energy Saver Philips 14 Watt,Each,398.48,398.48,380.86,0,4.63,0.2495,0.3374,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,23,Sufi Washing Soap 250 gm Cake,Each,133.51,133.51,131.91,0,1.21,1.1178,0.5917,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,24,Match Box,Each,6.24,6.24,6.24,0,0,0.3495,0.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,25,Petrol Super,Per Litre,254.87,254.87,257.31,0,-0.95,1.4673,6.7018,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,26,Hi-Speed Diesel,Per Litre,258.79,258.79,262.12,0,-1.27,0.0114,0.0874,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,27,Telephone Call Charges,Per Minute,1.79,1.79,1.79,0,0,0.0645,0.5468,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-22,unchanged,28,Toilet Soap LIFEBUOY 115 gm,Each,115.79,115.79,104.1,0,11.23,0.8529,0.6784,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-22.01.2026.xlsx
2026-01-15,increase,1,Tomatoes,1 Kg,83.08,65.09,123.77,27.64,-32.88,1.4395,0.9816,0.1817075329,0.1202023371,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-15.01.2026.xlsx
2026-01-15,increase,2,LPG 11.67 kg Cylinder,Each,3665.22,3424.43,3425.07,7.03,7.01,0.6145,1.437,0.04300678798,0.09762140541,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-15.01.2026.xlsx
2026-01-15,increase,3,Wheat Flour Bag,20 Kg,2431.64,2354.86,1802.55,3.26,34.9,6.1372,3.9725,0.1423077658,0.08936665421,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-15.01.2026.xlsx
2026-01-15,increase,4,Eggs Hen (Farm),1 Dozen,349.33,341.83,289.07,2.19,20.85,1.178,1.4424,0.02669812071,0.03170302994,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-15.01.2026.xlsx
2026-01-15,increase,5,Bananas (Kela) Local,1 Dozen,135.89,133.64,124.76,1.68,8.92,0.7124,0.9413,0.009557063996,0.01226249271,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-15.01.2026.xlsx
2026-01-15,increase,6,Chilies Powder NATIONAL 200 gm Packet,Each,360.2,356.57,320,1.02,12.56,1.3896,0.8454,0.004778531998,0.002811400768,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-15.01.2026.xlsx
